Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
199,Marshawn Lynch,OAK,31,RB,15,15,31,20,64.5%,151,7.6,0,6,35.5,26,4.9,1.3,10.1,1,LyncMa00
200,Zach Miller,CHI,33,TE,8,6,35,20,57.1%,236,11.8,2,10,45.7,29,6.7,2.5,29.5,0,MillZa02
201,Terrelle Pryor,WAS,28,WR,9,2,37,20,54.1%,240,12.0,1,15,54.1,44,6.5,2.2,26.7,0,PryoTe00
202,Laquon Treadwell,MIN,22,WR,16,7,35,20,57.1%,200,10.0,0,12,42.9,25,5.7,1.3,12.5,1,TreaLa00
203,Damien Williams,MIA,25,RB,11,4,28,20,71.4%,155,7.8,1,13,57.1,24,5.5,1.8,14.1,0,WillDa05
204,Michael Campanaro,BAL,26,WR,13,0,27,19,70.4%,173,9.1,1,11,55.6,18,6.4,1.5,13.3,4,CampMi02
205,Orleans Darkwa,NYG,25,RB,15,11,28,19,67.9%,116,6.1,0,7,46.4,13,4.1,1.3,7.7,1,DarkOr00
206,Cody Latimer,DEN,25,WR,11,1,31,19,61.3%,287,15.1,2,15,61.3,32,9.3,1.7,26.1,1,LatiCo00
207,Braxton Miller,HOU,25,WR,11,3,29,19,65.5%,162,8.5,1,8,34.5,57,5.6,1.7,14.7,0,MillBr03
208,Aldrick Robinson,SFO,29,WR,16,1,48,19,39.6%,260,13.7,2,12,33.3,45,5.4,1.2,16.3,0,RobiAl00
209,Rod Smith,DAL,25,RB,15,1,23,19,82.6%,202,10.6,1,9,47.8,81,8.8,1.3,13.5,0,SmitRo06
210,Josh Gordon,CLE,26,WR,5,5,42,18,42.9%,335,18.6,1,12,40.5,54,8.0,3.6,67.0,0,GordJo02
211,Demetrius Harris,KAN,26,TE,16,7,35,18,51.4%,224,12.4,1,12,40.0,51,6.4,1.1,14.0,0,HarrDe03
212,Lance Kendricks,GNB,29,TE,16,9,35,18,51.4%,203,11.3,1,8,40.0,51,5.8,1.1,12.7,0,KendLa00
213,Tavarres King,NYG,27,WR,8,3,37,18,48.6%,240,13.3,3,11,40.5,57,6.5,2.3,30.0,0,KingTa00
214,Brandon Marshall,NYG,33,WR,5,5,33,18,54.5%,154,8.6,0,12,51.5,18,4.7,3.6,30.8,0,MarsBr00
215,Chris Moore,BAL,24,WR,13,4,38,18,47.4%,248,13.8,3,11,39.5,30,6.5,1.4,19.1,0,MoorCh00
216,Eli Rogers,PIT,25,WR,14,4,36,18,50.0%,149,8.3,1,10,41.7,18,4.1,1.3,10.6,1,RogeEl00
217,Jonnu Smith,TEN,22,TE,16,13,30,18,60.0%,157,8.7,2,5,40.0,32,5.2,1.1,9.8,0,SmitJo01
218,Jarius Wright,MIN,28,WR,16,0,25,18,72.0%,198,11.0,2,13,60.0,30,7.9,1.1,12.4,0,WrigJa02
219,Darren Fells,DET,31,TE,16,13,26,17,65.4%,177,10.4,3,12,53.8,23,6.8,1.1,11.1,0,FellDa01
220,D.J. Foster,ARI,24,WR,7,0,28,17,60.7%,133,7.8,0,8,39.3,20,4.8,2.4,19.0,0,FostD.01
