Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
200,Kyle Juszczyk,BAL,23,RB,16,14,27,19,70.4%,182,9.6,1,6,59.3,33,6.7,1.2,11.4,2,JuszKy00
201,Charles Sims,TAM,24,RB,8,0,27,19,70.4%,190,10.0,0,7,37.0,24,7.0,2.4,23.8,2,SimsCh00
202,C.J. Spiller,BUF,27,RB,9,5,22,19,86.4%,125,6.6,1,7,59.1,25,5.7,2.1,13.9,3,SpilC.00
203,Travis Benjamin,CLE,25,WR,16,0,46,18,39.1%,314,17.4,3,14,37.0,43,6.8,1.1,19.6,2,BenjTr00
204,Jack Doyle,IND,24,TE,16,1,22,18,81.8%,118,6.6,2,7,59.1,20,5.4,1.1,7.4,0,DoylJa00
205,Lance Dunbar,DAL,24,RB,16,0,22,18,81.8%,217,12.1,0,12,59.1,40,9.9,1.1,13.6,0,DunbLa00
206,Garrett Graham,HOU,28,TE,11,9,28,18,64.3%,197,10.9,1,10,50.0,26,7.0,1.6,17.9,0,GrahGa00
207,Chris Ivory,NYJ,26,RB,16,10,27,18,66.7%,123,6.8,1,4,40.7,23,4.6,1.1,7.7,2,IvorCh00
208,Marcedes Lewis,JAX,30,TE,8,8,31,18,58.1%,206,11.4,2,10,48.4,63,6.6,2.3,25.8,0,LewiMa00
209,Bruce Miller,SFO,27,RB,16,8,25,18,72.0%,189,10.5,2,11,60.0,22,7.6,1.1,11.8,1,MillBr02
210,Bishop Sankey,TEN,22,RB,16,9,23,18,78.3%,133,7.4,0,5,47.8,18,5.8,1.1,8.3,2,SankBi00
211,Zac Stacy,STL,23,RB,13,5,23,18,78.3%,152,8.4,0,9,60.9,17,6.6,1.4,11.7,2,StacZa00
212,James Starks,GNB,28,RB,16,0,29,18,62.1%,140,7.8,0,6,34.5,28,4.8,1.1,8.8,1,StarJa00
213,Andre Williams,NYG,22,RB,16,7,37,18,48.6%,130,7.2,0,6,27.0,24,3.5,1.1,8.1,1,WillAn00
214,Jim Dray,CLE,28,TE,16,8,27,17,63.0%,242,14.2,1,12,51.9,31,9.0,1.1,15.1,0,DrayJi00
215,Alfred Morris*,WAS,26,RB,16,16,26,17,65.4%,155,9.1,0,8,38.5,26,6.0,1.1,9.7,2,MorrAl00
216,Latavius Murray,OAK,24,RB,15,3,23,17,73.9%,143,8.4,0,3,30.4,46,6.2,1.1,9.5,1,MurrLa00
217,Brandon Tate,CIN,27,WR,16,4,26,17,65.4%,193,11.4,1,12,53.8,50,7.4,1.1,12.1,2,TateBr00
218,Nick Toon,NOR,26,WR,8,2,23,17,73.9%,215,12.6,1,13,73.9,24,9.3,2.1,26.9,1,ToonNi00
219,Marquess Wilson,CHI,22,WR,7,6,32,17,53.1%,140,8.2,1,7,40.6,17,4.4,2.4,20.0,0,WilsMa02
220,Bryce Brown,BUF,23,RB,7,2,25,16,64.0%,176,11.0,0,8,60.0,40,7.0,2.3,25.1,1,BrowBr02
